,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
68,The Slippery Case of The Bain Family Massacre,2022-06-27,1142620,48516,5629,"The Bains were a dysfunctional family with several secrets kept behind closed doors. Then suddenly, on a cold winter’s morning, all but one would be murdered. A myriad of clues would lead officers to two primary suspects… but with sabotage, legal complications and even a house fire adding confusion to this case, no one could agree on who exactly killed the Bains family.

➤ Patreon: https://www.patreon.com/coffeehousecrime 
➤ Instagram: https://www.instagram.com/coffeehousecrime/
➤ Twitter: https://twitter.com/coffehcrime
➤ Facebook: https://www.facebook.com/coffeehousecrime
➤ Animated Background by Featherwax Studio: https://featherwax.com

00:00 Intro
01:20 New Zealand
02:31 The Bain Family... and their issues
07:10 June 20th, 1994
10:44 Further clues... and a fire?
13:20 Replaying the crime
15:42 Trial...
16:44 Release?
19:30 Retrial...
20:49 Aftermath
23:36 Outro
24:19 Eligible? 

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Jun,Coffeehouse Crime
69,The Journey Through Hell | The Horrific Case of Hannah Cornelius,2022-06-20,2282385,62147,6384,"The evening was supposed to end with Hannah Cornelius giving her friend Cheslin Marsh a ride home. However, in an awful stroke of bad luck, they would soon become targets to a group of thugs... and the harrowing events which followed, would leave terrible consequences.

➤ Patreon: https://www.patreon.com/coffeehousecrime 
➤ Instagram: https://www.instagram.com/coffeehousecrime/
➤ Merch: https://crowdmade.com/collections/coffeehousecrime
➤ Facebook: https://www.facebook.com/coffeehousecrime
➤ Animated Background by Featherwax Studio: https://featherwax.com

00:00 Intro
01:04 The life of Hannah Cornelius
04:55 Friday evening
06:22  May 27th, 2017
09:47 Cheslin Marsh...
10:37 Hannah Cornelius...
11:27 Raising the alarm
13:03 Chasing Wolves
15:52 Aftermath
17:04 Legal proceedings
19:01 Remembering Hannah
20:57 Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Jun,Coffeehouse Crime
70,The Harrowing Case of Valerie Reyes,2022-06-16,1369729,50103,3038,"Use CCRIME55 to get 55% off your first month at Scentbird  https://sbird.co/3sxsHsd 

This month I received...  
Silverlake by Bentley https://sbird.co/3L6PzFt 
Sage Supreme by Maison 21G https://sbird.co/3FDVbpu 
Book (expressive) by COMMODITY https://sbird.co/3FCaZJi

When Valerie Reyes called her mother to share her fears of being murdered, Valerie had no idea it would actually happen later that very same day. 

➤ Patreon: https://www.patreon.com/coffeehousecrime 
➤ Instagram: https://www.instagram.com/coffeehousecrime/
➤ Twitter: https://twitter.com/coffeehcrime
➤ Facebook: https://www.facebook.com/coffeehousecrime
➤ Animated Background by Featherwax Studio: https://featherwax.com

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Jun,Coffeehouse Crime
71,The Murderous Downfall of YouTuber McSkillet...,2022-06-13,1852906,75077,9951,"Trevor Heitmann, better known online as McSkillet, was an American gaming YouTuber who created videos about CSGO Trading Skins. Following huge financial losses and a profound disturbance to his mental health, McSkillet's forthcoming actions would devestate multiple families. 

➤ Patreon: https://www.patreon.com/coffeehousecrime 
➤ Instagram: https://www.instagram.com/coffeehousecrime/
➤ Twitter: https://twitter.com/coffeehcrime
➤ Facebook: https://www.facebook.com/coffeehousecrime
➤ Animated Background by Featherwax Studio: https://featherwax.com

00:00 Intro
01:03 Trevor Heitmann's former years
03:06 The Rise of McSkillet
06:39 The Fall of McSkillet
08:30 Early warning signs...
09:29 911 Call + Bodycam Footage
12:00 A missed opportunity
14:15 August 23rd, 2018
17:21 Aileen and Aryana Pizarro
19:01 Exploring McSkillet's Mental Health
21:24 Aftermath
22:44 Personal thoughts
24:09 Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Jun,Coffeehouse Crime
72,The Chilling Case of Brittanee Drexel,2022-06-09,1012793,43694,3189,"On the night of April 25th 2009, 17-year-old Brittanee Drexel vanished while on her way to a hotel in Myrtle beach, South Carolina. The case would turn cold for more than an entire decade... but in May of 2022, that would all change when a familiar face to authorities came forward. 

➤ Patreon: https://www.patreon.com/coffeehousecrime 
➤ Instagram: https://www.instagram.com/coffeehousecrime/
➤ Twitter: https://twitter.com/coffeehcrime
➤ Facebook: https://www.facebook.com/coffeehousecrime
➤ Animated Background by Featherwax Studio: https://featherwax.com

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Jun,Coffeehouse Crime
73,The Slippery Case of Michelle Young,2022-06-06,1267699,44618,2830,"Michelle Young was found dead in her own home in November of 2006, with her husband conveniently out of town for the night. Despite her husband having half an alibi, circumstantial evidence and a myriad of other clues suggested otherwise... So, was he guilty? 

➤ Patreon: https://www.patreon.com/coffeehousecrime 
➤ Instagram: https://www.instagram.com/coffeehousecrime/
➤ Merch: https://crowdmade.com/collections/coffeehousecrime
➤ Facebook: https://www.facebook.com/coffeehousecrime
➤ Twitter: https://twitter.com/coffeehcrime
➤ Animated Background by Featherwax Studio: https://featherwax.com

00:00 Intro
01:11 Michelle's history
03:19 Meeting Jason
05:38 The Young Family
08:00 A change in weather... 
09:30 November, 2006
10:54 A day to never forget...
16:21 Retracing Jason's footsteps
21:24 Slow Justice
24:24 Complications to the case
26:40 Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Jun,Coffeehouse Crime
74,The Sinister Case of Jessica Ridgeway,2022-05-30,1507098,50776,4828,"The disappearance of schoolgirl Jessica Ridgeway prompted a statewide investigation. Police were finding it difficult to track her down, when suddenly the case would make a breakthrough by her own killer... And his confessions would outrage the state of Colorado. 

➤ Patreon: https://www.patreon.com/coffeehousecrime 
➤ Instagram: https://www.instagram.com/coffeehousecrime/
➤ Merch: https://crowdmade.com/collections/coffeehousecrime
➤ Facebook: https://www.facebook.com/coffeehousecrime
➤ Animated Background by Featherwax Studio: https://featherwax.com

00:00 Intro
01:33 Colorado
02:38 Jessica Ridgeway
05:01 Waking up to a nightmare [911 Call]
07:12 Missing
11:10 Discovery
14:29 Confession [911 Call]
16:50 Austin Sigg
19:25 Crime Scene [Interrogation footage]
22:00 Reflection
25:16 Remembering Jessica
26:33 Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",May,Coffeehouse Crime
75,The Outback Axe Murderer... | The Case of Jose Omonte-Extrada,2022-05-25,1036244,38756,1983,"Jose's callous plan to end the life of his partner took an unexpected turn when a local witness accidentally caught him in the act. This would lead to further tragedy, futher senselessness, and further sorrow. 

➤ Patreon: https://www.patreon.com/coffeehousecrime 
➤ Instagram: https://www.instagram.com/coffeehousecrime/
➤ Merch: https://crowdmade.com/collections/coffeehousecrime
➤ Facebook: https://www.facebook.com/coffeehousecrime
➤ Animated Background by Featherwax Studio: https://featherwax.com

00:00 Intro
01:15 Outback Australia
01:59 Jose's troubling childhood
07:27 Rebecca Wild
10:15 December 5th, 2012
12:29 An unexpected witness...
14:07 Aftermath
15:29 The investigation begins...
18:16 Confession tapes
21:06 Legal Proceedings
22:02 Remembering Rebecca & Jessie
23:04 Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",May,Coffeehouse Crime
76,The Horrific Case of Jennifer Cave,2022-05-19,1245827,44492,2202,"The details found behind the senseless murder of 21 year old Jennifer Cave shocked the state of Texas and beyond. Her killer was nowhere to be found. In fact, he had run away with the help of a doting friend. 

➤ Patreon: https://www.patreon.com/coffeehousecrime 
➤ Instagram: https://www.instagram.com/coffeehousecrime/
➤ Merch: https://crowdmade.com/collections/coffeehousecrime
➤ Facebook: https://www.facebook.com/coffeehousecrime
➤ Animated Background by Featherwax Studio: https://featherwax.com

00:00 Intro
01:24 Jennifer Cave
04:21 Colton Pitonyak
06:17 Moving on...
08:50 August 17th, 2005
11:20 Breaking in... [911 Call]
14:38 Colton & Laura
16:22 Capture [Interrogation Footage]
18:58 Legal Proceedings
20:42 Remembering Jennifer
21:26 Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",May,Coffeehouse Crime
77,The Camgirl Who Became a Murderer... | The Case of Melissa Turner,2022-05-16,3225907,98163,6991,"When semi-famous camgirl ""Two Thorned Rose"" Melissa Turner was taken into custody shortly after the death of her boyfriend Matthew Trussler, the internet couldn't fathom her guilt. As time passed, the evidence available would suggest a cold-hearted murderer - far from the warm personality those knew Melissa for. 

➤ Patreon: https://www.patreon.com/coffeehousecrime 
➤ Instagram: https://www.instagram.com/coffeehousecrime/
➤ Merch: https://crowdmade.com/collections/coffeehousecrime
➤ Facebook: https://www.facebook.com/coffeehousecrime
➤ Animated Background by Featherwax Studio: https://featherwax.com

00:00 Intro
00:57 Melissa Rose Turner
03:12 Cosplayer to Camgirl
07:17 Matthew Trussler
08:50 A Happy Relationship...
11:26 October 18th, 2019
14:32 Nest Camera
16:38 Legal Proceedings
19:12 Remembering Matthew
19:47 Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",May,Coffeehouse Crime
